sgRNA_ID,drug,rep,rdiff,prop,lab
SUZ12_042,EED,-1,0.8879997171270277,1.4038409956778809e-4,SUZ12 42.5
SUZ12_042,EED,0,1.2370143489472822,1.4038409956778809e-4,SUZ12 42.5
SUZ12_042,EED,1,1.5640621067944802,5.956050105580819e-5,SUZ12 42.5
SUZ12_042,EED,2,-0.2569013058806785,3.227799966608685e-4,SUZ12 42.5
SUZ12_042,EED,3,1.3568383504672816,3.881180098668755e-5,SUZ12 42.5
SUZ12_043,EED,-1,1.368472272307214,1.80948642636452e-5,SUZ12 45
SUZ12_043,EED,0,1.8144942049436419,1.80948642636452e-5,SUZ12 45
SUZ12_043,EED,1,1.6012722620597537,2.978030102790414e-5,SUZ12 45
SUZ12_043,EED,2,0.752411883402841,1.74476007654519e-5,SUZ12 45
SUZ12_043,EED,3,1.7517326714590475,7.056690997579554e-6,SUZ12 45
SUZ12_044,EED,-1,0.8999632286880032,2.3597000892145876e-5,SUZ12 46
SUZ12_044,EED,0,1.4296939413718994,2.3597000892145876e-5,SUZ12 46
SUZ12_044,EED,1,1.420442057589619,3.403460103189043e-5,SUZ12 46
SUZ12_044,EED,2,0.2880437087549811,2.617140064817786e-5,SUZ12 46
SUZ12_044,EED,3,0.9914039197194092,1.0585000996369343e-5,SUZ12 46
SUZ12_045,EED,-1,-0.7070956138735919,1.1246314258733537e-5,SUZ12 46
SUZ12_045,EED,0,1.361590166785179,1.1246314258733537e-5,SUZ12 46
SUZ12_045,EED,1,1.7811324111579374,1.2763001011958932e-5,SUZ12 46
SUZ12_045,EED,2,-0.1594842039954758,1.74476007654519e-5,SUZ12 46
SUZ12_045,EED,3,-3.742935048783237,3.5283409987897786e-6,SUZ12 46
SUZ12_046,EED,-1,5.051477258670599,2.8362176693241973e-6,SUZ12 46.5
SUZ12_046,EED,0,2.2680724561304895,2.8362176693241973e-6,SUZ12 46.5
SUZ12_046,EED,1,1.5829328398529399,8.508651007972606e-6,SUZ12 46.5
SUZ12_046,EED,2,9.186809764229107,9.999999865570001e-13,SUZ12 46.5
SUZ12_046,EED,3,4.384689171929749,9.99999999657e-13,SUZ12 46.5
SUZ12_047,EED,-1,3.8476150079844675,7.162267631561624e-6,SUZ12 47
SUZ12_047,EED,0,1.6624210111078508,7.162267631561624e-6,SUZ12 47
SUZ12_047,EED,1,1.2797733226309167,1.2763001011958932e-5,SUZ12 47
SUZ12_047,EED,2,0.3453486240589003,8.723800882725943e-6,SUZ12 47
SUZ12_047,EED,3,9.917723077263586,9.99999999657e-13,SUZ12 47
SUZ12_048,EED,-1,0.7812061210219103,9.666573400089602e-5,SUZ12 51.5
SUZ12_048,EED,0,1.3732767274063384,9.666573400089602e-5,SUZ12 51.5
SUZ12_048,EED,1,1.233746832100462,1.0210400109567144e-4,SUZ12 51.5
SUZ12_048,EED,2,0.44190005844257263,7.85141999445336e-5,SUZ12 51.5
SUZ12_048,EED,3,0.6679714725226962,1.09379000962483e-4,SUZ12 51.5
SUZ12_049,EED,-1,3.81605972469657,6.606564336512824e-6,SUZ12 57.5
SUZ12_049,EED,0,1.7289750100787422,6.606564336512824e-6,SUZ12 57.5
SUZ12_049,EED,1,1.315454968598294,1.2763001011958932e-5,SUZ12 57.5
SUZ12_049,EED,2,9.05180988140512,9.999999865570001e-13,SUZ12 57.5
SUZ12_049,EED,3,1.0809143240862964,7.056690997579554e-6,SUZ12 57.5
SUZ12_050,EED,-1,3.75812026607163,1.1076030881919138e-5,SUZ12 58.5
SUZ12_050,EED,0,1.6095220275519933,1.1076030881919138e-5,SUZ12 58.5
SUZ12_050,EED,1,9.872898534373677,1.000000000937e-12,SUZ12 58.5
SUZ12_050,EED,2,0.12333288652024998,2.617140064817786e-5,SUZ12 58.5
SUZ12_050,EED,3,1.2781293773209628,7.056690997579554e-6,SUZ12 58.5
SUZ12_051,EED,-1,1.1401126586523438,0.0013682106560379053,SUZ12 61.5
SUZ12_051,EED,0,1.4385289921753457,0.0013682106560379053,SUZ12 61.5
SUZ12_051,EED,1,2.5222057763486028,4.254321003986299e-6,SUZ12 61.5
SUZ12_051,EED,2,-0.11287236031913934,0.004082735946115781,SUZ12 61.5
SUZ12_051,EED,3,1.0110045599275677,1.7641700993948895e-5,SUZ12 61.5
SUZ12_052,EED,-1,0.8342819432743792,2.5359700920559314e-5,SUZ12 62.5
SUZ12_052,EED,0,1.2051164650331425,2.5359700920559314e-5,SUZ12 62.5
SUZ12_052,EED,1,1.7281095183163757,1.2763001011958932e-5,SUZ12 62.5
SUZ12_052,EED,2,0.2280777646777733,1.74476007654519e-5,SUZ12 62.5
SUZ12_052,EED,3,0.5466585468289887,4.586850098426711e-5,SUZ12 62.5
SUZ12_053,EED,-1,4.020302556232106,1.5670900972867548e-5,SUZ12 63
SUZ12_053,EED,0,1.6353957961335222,1.5670900972867548e-5,SUZ12 63
SUZ12_053,EED,1,1.4762297584892796,3.8288901035876705e-5,SUZ12 63
SUZ12_053,EED,2,0.773648638212954,8.723800882725943e-6,SUZ12 63
SUZ12_053,EED,3,9.811029271994084,9.99999999657e-13,SUZ12 63
SUZ12_054,EED,-1,-0.9138994728558316,1.391224755124334e-5,SUZ12 63
SUZ12_054,EED,0,1.118346067501692,1.391224755124334e-5,SUZ12 63
SUZ12_054,EED,1,-3.7071425451365276,8.508651007972606e-6,SUZ12 63
SUZ12_054,EED,2,-0.38047550443454103,2.617140064817786e-5,SUZ12 63
SUZ12_054,EED,3,1.3459196310035737,7.056690997579554e-6,SUZ12 63
SUZ12_055,EED,-1,0.6759537373434874,1.5762133387117866e-4,SUZ12 68.5
SUZ12_055,EED,0,1.2183995463803314,1.5762133387117866e-4,SUZ12 68.5
SUZ12_055,EED,1,1.3918680586800642,2.042080011913429e-4,SUZ12 68.5
SUZ12_055,EED,2,0.24576056674507607,1.1340899947544281e-4,SUZ12 68.5
SUZ12_055,EED,3,0.390232586605322,1.552470009467503e-4,SUZ12 68.5
SUZ12_056,EED,-1,2.055592205589056,6.122574333048462e-6,SUZ12 71
SUZ12_056,EED,0,1.6588876172496114,6.122574333048462e-6,SUZ12 71
SUZ12_056,EED,1,1.6423164222660356,4.254321003986299e-6,SUZ12 71
SUZ12_056,EED,2,8.999089672368514,9.999999865570001e-13,SUZ12 71
SUZ12_056,EED,3,-4.474629477867382,1.41134009951591e-5,SUZ12 71
SUZ12_057,EED,-1,1.6902753321934891,9.828197590738094e-6,SUZ12 74.5
SUZ12_057,EED,0,2.157108180917081,9.828197590738094e-6,SUZ12 74.5
SUZ12_057,EED,1,2.315121807309097,8.508651007972606e-6,SUZ12 74.5
SUZ12_057,EED,2,0.7845120436417161,1.74476007654519e-5,SUZ12 74.5
SUZ12_057,EED,3,1.9711921456296544,3.5283409987897786e-6,SUZ12 74.5
SUZ12_058,EED,-1,0.9610370220903381,1.0383093390775206e-4,SUZ12 75
SUZ12_058,EED,0,1.38597529778951,1.0383093390775206e-4,SUZ12 75
SUZ12_058,EED,1,1.288306732505711,1.5741000114749318e-4,SUZ12 75
SUZ12_058,EED,2,0.2520341511764086,1.046859995927061e-4,SUZ12 75
SUZ12_058,EED,3,1.342770182588895,4.93968009830569e-5,SUZ12 75
SUZ12_059,EED,-1,3.4001115692978194,1.0134901001969272e-5,SUZ12 78.5
SUZ12_059,EED,0,1.2505279795919781,1.0134901001969272e-5,SUZ12 78.5
SUZ12_059,EED,1,1.5997673495141969,1.2763001011958932e-5,SUZ12 78.5
SUZ12_059,EED,2,8.552330348814367,9.999999865570001e-13,SUZ12 78.5
SUZ12_059,EED,3,0.04823700956489474,1.7641700993948895e-5,SUZ12 78.5
SUZ12_060,EED,-1,0.9695225258200243,4.207026752527333e-5,SUZ12 81
SUZ12_060,EED,0,1.482641270485317,4.207026752527333e-5,SUZ12 81
SUZ12_060,EED,1,1.5872325768972395,5.956050105580819e-5,SUZ12 81
SUZ12_060,EED,2,0.4380282516768628,3.4895200530903816e-5,SUZ12 81
SUZ12_060,EED,3,0.8833067488859706,3.1755100989107996e-5,SUZ12 81
SUZ12_061,EED,-1,3.587708788488438,8.024664337841584e-6,SUZ12 84
SUZ12_061,EED,0,1.4106623477850702,8.024664337841584e-6,SUZ12 84
SUZ12_061,EED,1,1.2141170551265632,1.7017301015945212e-5,SUZ12 84
SUZ12_061,EED,2,8.78220753019343,9.999999865570001e-13,SUZ12 84
SUZ12_061,EED,3,0.7668017801453207,7.056690997579554e-6,SUZ12 84
SUZ12_062,EED,-1,1.2651339596087516,2.408098089561021e-5,SUZ12 86.5
SUZ12_062,EED,0,1.5000916725020956,2.408098089561021e-5,SUZ12 86.5
SUZ12_062,EED,1,1.5140861901701022,4.254320103986299e-5,SUZ12 86.5
SUZ12_062,EED,2,0.23904558687605293,2.617140064817786e-5,SUZ12 86.5
SUZ12_062,EED,3,2.0422701017800997,3.5283409987897786e-6,SUZ12 86.5
SUZ12_063,EED,-1,7.827935788963001,9.99999995717e-13,SUZ12 88
SUZ12_063,EED,0,10.026782352819922,9.99999995717e-13,SUZ12 88
SUZ12_063,EED,1,10.356290536166618,1.000000000937e-12,SUZ12 88
SUZ12_063,EED,2,8.897241028399653,9.999999865570001e-13,SUZ12 88
SUZ12_063,EED,3,4.230275802322732,9.99999999657e-13,SUZ12 88
SUZ12_064,EED,-1,0.45624578775006547,2.5942210009253547e-6,SUZ12 89
SUZ12_064,EED,0,1.6386152167416062,2.5942210009253547e-6,SUZ12 89
SUZ12_064,EED,1,-3.3841023122983014,4.254321003986299e-6,SUZ12 89
SUZ12_064,EED,2,8.54715680489479,9.999999865570001e-13,SUZ12 89
SUZ12_064,EED,3,-3.7943171293462923,3.5283409987897786e-6,SUZ12 89
SUZ12_065,EED,-1,3.6276454653382864,8.580367632890385e-6,SUZ12 90.5
SUZ12_065,EED,0,1.3902511994638314,8.580367632890385e-6,SUZ12 90.5
SUZ12_065,EED,1,1.4800455440432299,1.7017301015945212e-5,SUZ12 90.5
SUZ12_065,EED,2,0.011151223490204365,8.723800882725943e-6,SUZ12 90.5
SUZ12_065,EED,3,9.391739628481425,9.99999999657e-13,SUZ12 90.5
SUZ12_066,EED,-1,1.1866148106831023,8.096380962759367e-6,SUZ12 92
SUZ12_066,EED,0,1.9048207002902717,8.096380962759367e-6,SUZ12 92
SUZ12_066,EED,1,1.5760711661381637,8.508651007972606e-6,SUZ12 92
SUZ12_066,EED,2,0.8584918257363015,8.723800882725943e-6,SUZ12 92
SUZ12_066,EED,3,1.1252814401748417,7.056690997579554e-6,SUZ12 92
SUZ12_067,EED,-1,3.6033473832114282,7.233974256479399e-6,SUZ12 94
SUZ12_067,EED,0,1.3399928243529786,7.233974256479399e-6,SUZ12 94
SUZ12_067,EED,1,1.9606065671734922,4.254321003986299e-6,SUZ12 94
SUZ12_067,EED,2,-0.33489114578966284,1.74476007654519e-5,SUZ12 94
SUZ12_067,EED,3,9.184326728250456,9.99999999657e-13,SUZ12 94
SUZ12_068,EED,-1,1.0778558508695684,1.376879763474109e-5,SUZ12 101
SUZ12_068,EED,0,1.426804168006252,1.376879763474109e-5,SUZ12 101
SUZ12_068,EED,1,1.4109346122021884,2.552590102391777e-5,SUZ12 101
SUZ12_068,EED,2,0.41171719796510176,8.723800882725943e-6,SUZ12 101
SUZ12_068,EED,3,1.410915742441415,7.056690997579554e-6,SUZ12 101
SUZ12_069,EED,-1,1.0996566138045032,1.4218967629141176e-5,SUZ12 109
SUZ12_069,EED,0,1.5189793214657195,1.4218967629141176e-5,SUZ12 109
SUZ12_069,EED,1,1.9253377145286326,1.2763001011958932e-5,SUZ12 109
SUZ12_069,EED,2,0.5288149382303912,8.723800882725943e-6,SUZ12 109
SUZ12_069,EED,3,0.8448171886544859,2.1170100992738653e-5,SUZ12 109
SUZ12_070,EED,-1,0.8569585711361923,1.5572347554304285e-5,SUZ12 124.5
SUZ12_070,EED,0,1.3531357988224018,1.5572347554304285e-5,SUZ12 124.5
SUZ12_070,EED,1,0.8563148807688585,1.7017301015945212e-5,SUZ12 124.5
SUZ12_070,EED,2,0.03319882655622153,2.617140064817786e-5,SUZ12 124.5
SUZ12_070,EED,3,1.6813620060834968,3.5283409987897786e-6,SUZ12 124.5
SUZ12_071,EED,-1,-0.8756728320353725,1.0206607626887045e-5,SUZ12 127
SUZ12_071,EED,0,1.2770784409747105,1.0206607626887045e-5,SUZ12 127
SUZ12_071,EED,1,-3.43008211994895,4.254321003986299e-6,SUZ12 127
SUZ12_071,EED,2,0.34388042313897993,8.723800882725943e-6,SUZ12 127
SUZ12_071,EED,3,0.45918320070385255,1.7641700993948895e-5,SUZ12 127
SUZ12_072,EED,-1,0.9114780118545794,4.8657000616892806e-5,SUZ12 129.5
SUZ12_072,EED,0,1.2964227556181802,4.8657000616892806e-5,SUZ12 129.5
SUZ12_072,EED,1,1.7443040306243778,3.403460103189043e-5,SUZ12 129.5
SUZ12_072,EED,2,-0.19339593838034097,8.723799982725955e-5,SUZ12 129.5
SUZ12_072,EED,3,1.1835259433197014,2.4698400991528447e-5,SUZ12 129.5
SUZ12_073,EED,-1,0.17826115749055885,7.162267631561624e-6,SUZ12 150
SUZ12_073,EED,0,1.3788686455301669,7.162267631561624e-6,SUZ12 150
SUZ12_073,EED,1,-3.9935868907080025,1.2763001011958932e-5,SUZ12 150
SUZ12_073,EED,2,0.30553014411139323,8.723800882725943e-6,SUZ12 150
SUZ12_073,EED,3,4.222840219068286,9.99999999657e-13,SUZ12 150
SUZ12_074,EED,-1,3.9962848723005004,0.0012765105338806537,SUZ12 161
SUZ12_074,EED,0,1.3996189450751686,0.0012765105338806537,SUZ12 161
SUZ12_074,EED,1,1.9981126869918402,8.508651007972606e-6,SUZ12 161
SUZ12_074,EED,2,-0.15351239483964943,0.0038210229496339885,SUZ12 161
SUZ12_074,EED,3,10.14425432474931,9.99999999657e-13,SUZ12 161
SUZ12_075,EED,-1,3.977283251146331,5.744150963566182e-6,SUZ12 167
SUZ12_075,EED,0,1.88516163945406,5.744150963566182e-6,SUZ12 167
SUZ12_075,EED,1,1.8468358404815823,8.508651007972606e-6,SUZ12 167
SUZ12_075,EED,2,0.5610074381277745,8.723800882725943e-6,SUZ12 167
SUZ12_075,EED,3,9.524006474829637,9.99999999657e-13,SUZ12 167
SUZ12_076,EED,-1,1.1062917505920022,6.9202642964961094e-6,SUZ12 167
SUZ12_076,EED,0,1.6967422424766052,6.9202642964961094e-6,SUZ12 167
SUZ12_076,EED,1,1.670919196190228,8.508651007972606e-6,SUZ12 167
SUZ12_076,EED,2,0.5202454376097176,8.723800882725943e-6,SUZ12 167
SUZ12_076,EED,3,1.127710617976061,3.5283409987897786e-6,SUZ12 167
SUZ12_077,EED,-1,0.8903764559555852,1.194601328502366e-4,SUZ12 172
SUZ12_077,EED,0,0.7568786652397113,1.194601328502366e-4,SUZ12 172
SUZ12_077,EED,1,1.9750872892991764,1.2763001011958932e-5,SUZ12 172
SUZ12_077,EED,2,-0.9911856062151391,3.3150399654359176e-4,SUZ12 172
SUZ12_077,EED,3,1.6872276847827183,1.41134009951591e-5,SUZ12 172
SUZ12_078,EED,-1,1.1170784933708402,2.4773134225075795e-5,SUZ12 182.5
SUZ12_078,EED,0,1.53154468098041,2.4773134225075795e-5,SUZ12 182.5
SUZ12_078,EED,1,1.688243670983472,3.403460103189043e-5,SUZ12 182.5
SUZ12_078,EED,2,0.2579060375247497,2.617140064817786e-5,SUZ12 182.5
SUZ12_078,EED,3,1.405085771604299,1.41134009951591e-5,SUZ12 182.5
SUZ12_079,EED,-1,2.128549705411715,4.0123310022541236e-6,SUZ12 184.5
SUZ12_079,EED,0,1.6636844074640547,4.0123310022541236e-6,SUZ12 184.5
SUZ12_079,EED,1,1.7834635394804548,8.508651007972606e-6,SUZ12 184.5
SUZ12_079,EED,2,8.42388354887807,9.999999865570001e-13,SUZ12 184.5
SUZ12_079,EED,3,-3.8216979721233804,3.5283409987897786e-6,SUZ12 184.5
SUZ12_080,EED,-1,0.7563261072601724,6.456290070940708e-5,SUZ12 185
SUZ12_080,EED,0,1.2066926700109903,6.456290070940708e-5,SUZ12 185
SUZ12_080,EED,1,1.3989819494332376,8.508650107972604e-5,SUZ12 185
SUZ12_080,EED,2,-0.04599116921198443,6.979040006180764e-5,SUZ12 185
SUZ12_080,EED,3,0.9159875415592638,3.881180098668755e-5,SUZ12 185
SUZ12_081,EED,-1,0.9396835224895205,2.3113000888681507e-5,SUZ12 188
SUZ12_081,EED,0,1.471672443647331,2.3113000888681507e-5,SUZ12 188
SUZ12_081,EED,1,1.4202478964218859,2.552590102391777e-5,SUZ12 188
SUZ12_081,EED,2,0.33210590174230936,2.617140064817786e-5,SUZ12 188
SUZ12_081,EED,3,1.0666967693043663,1.7641700993948895e-5,SUZ12 188
SUZ12_082,EED,-1,0.7963465784142021,3.348990089238295e-5,SUZ12 202
SUZ12_082,EED,0,1.5205082803611112,3.348990089238295e-5,SUZ12 202
SUZ12_082,EED,1,1.8601561991029147,4.254320103986299e-5,SUZ12 202
SUZ12_082,EED,2,0.38675669112440014,2.617140064817786e-5,SUZ12 202
SUZ12_082,EED,3,0.14212684501529127,3.1755100989107996e-5,SUZ12 202
SUZ12_083,EED,-1,0.9843001253118687,3.3111500856234025e-5,SUZ12 203
SUZ12_083,EED,0,1.4302391903808653,3.3111500856234025e-5,SUZ12 203
SUZ12_083,EED,1,1.318968810641395,4.6797601043849354e-5,SUZ12 203
SUZ12_083,EED,2,0.28052263828746615,3.4895200530903816e-5,SUZ12 203
SUZ12_083,EED,3,1.353408927006745,1.7641700993948895e-5,SUZ12 203
SUZ12_084,EED,-1,-0.30390516083342495,5.50215429516734e-6,SUZ12 207
SUZ12_084,EED,0,1.9389708523209415,5.50215429516734e-6,SUZ12 207
SUZ12_084,EED,1,2.0795041719324825,4.254321003986299e-6,SUZ12 207
SUZ12_084,EED,2,0.6730677042247852,8.723800882725943e-6,SUZ12 207
SUZ12_084,EED,3,-3.6642873586575426,3.5283409987897786e-6,SUZ12 207
SUZ12_085,EED,-1,1.1105707776612637,3.16216675633208e-5,SUZ12 208
SUZ12_085,EED,0,1.524255909744225,3.16216675633208e-5,SUZ12 208
SUZ12_085,EED,1,1.6685070323277387,5.105190104783563e-5,SUZ12 208
SUZ12_085,EED,2,0.3372842422608926,2.617140064817786e-5,SUZ12 208
SUZ12_085,EED,3,1.3259210583951595,1.7641700993948895e-5,SUZ12 208
SUZ12_086,EED,-1,1.0153533726482153,8.051363396652696e-5,SUZ12 208.5
SUZ12_086,EED,0,1.503768456435092,8.051363396652696e-5,SUZ12 208.5
SUZ12_086,EED,1,1.7059877939448491,9.78494010916849e-5,SUZ12 208.5
SUZ12_086,EED,2,0.29157249061899265,8.723799982725955e-5,SUZ12 208.5
SUZ12_086,EED,3,1.0484998333808042,5.645350098063645e-5,SUZ12 208.5
SUZ12_087,EED,-1,2.015402313570735,9.899914215655879e-6,SUZ12 210.5
SUZ12_087,EED,0,1.2851678046051094,9.899914215655879e-6,SUZ12 210.5
SUZ12_087,EED,1,10.245587699398087,1.000000000937e-12,SUZ12 210.5
SUZ12_087,EED,2,-0.39039734507897683,2.617140064817786e-5,SUZ12 210.5
SUZ12_087,EED,3,-3.8089834136069043,3.5283409987897786e-6,SUZ12 210.5
SUZ12_088,EED,-1,0.6998795457476152,2.6191234226404555e-5,SUZ12 215
SUZ12_088,EED,0,1.1092645053354766,2.6191234226404555e-5,SUZ12 215
SUZ12_088,EED,1,1.1728663761344227,3.8288901035876705e-5,SUZ12 215
SUZ12_088,EED,2,-0.09264372405110777,2.617140064817786e-5,SUZ12 215
SUZ12_088,EED,3,1.0194159851595308,1.41134009951591e-5,SUZ12 215
SUZ12_089,EED,-1,3.8262878926291424,4.326040962237414e-6,SUZ12 218
SUZ12_089,EED,0,1.8390380764152237,4.326040962237414e-6,SUZ12 218
SUZ12_089,EED,1,1.663901444915955,4.254321003986299e-6,SUZ12 218
SUZ12_089,EED,2,0.4259815981348047,8.723800882725943e-6,SUZ12 218
SUZ12_089,EED,3,9.388980634836667,9.99999999657e-13,SUZ12 218
SUZ12_090,EED,-1,4.83157637715624,5.6724343386483994e-6,SUZ12 220
SUZ12_090,EED,0,1.7035148989207294,5.6724343386483994e-6,SUZ12 220
SUZ12_090,EED,1,1.396873560126549,1.7017301015945212e-5,SUZ12 220
SUZ12_090,EED,2,8.895751272919183,9.999999865570001e-13,SUZ12 220
SUZ12_090,EED,3,4.202104298422986,9.99999999657e-13,SUZ12 220
SUZ12_091,EED,-1,2.126284678630269,4.0123310022541236e-6,SUZ12 223
SUZ12_091,EED,0,1.723787763515217,4.0123310022541236e-6,SUZ12 223
SUZ12_091,EED,1,-3.769902226002231,8.508651007972606e-6,SUZ12 223
SUZ12_091,EED,2,8.80134734110587,9.999999865570001e-13,SUZ12 223
SUZ12_091,EED,3,1.3474089207871667,3.5283409987897786e-6,SUZ12 223
SUZ12_092,EED,-1,0.9226546428983904,6.792096733138246e-5,SUZ12 225
SUZ12_092,EED,0,1.3855717626103614,6.792096733138246e-5,SUZ12 225
SUZ12_092,EED,1,1.5712238639381784,7.232350106776712e-5,SUZ12 225
SUZ12_092,EED,2,0.14912397712116154,7.85141999445336e-5,SUZ12 225
SUZ12_092,EED,3,1.0476160876358314,5.2925200981846656e-5,SUZ12 225
SUZ12_093,EED,-1,0.8456321302309234,8.100450051874524e-5,SUZ12 225.5
SUZ12_093,EED,0,1.2434038842355128,8.100450051874524e-5,SUZ12 225.5
SUZ12_093,EED,1,1.3685292250261631,9.78494010916849e-5,SUZ12 225.5
SUZ12_093,EED,2,-0.09660374642279379,1.1340899947544281e-4,SUZ12 225.5
SUZ12_093,EED,3,1.264970912089401,3.1755100989107996e-5,SUZ12 225.5
SUZ12_094,EED,-1,1.8520740837888106,1.3983964176161123e-5,SUZ12 229
SUZ12_094,EED,0,1.2941755073679115,1.3983964176161123e-5,SUZ12 229
SUZ12_094,EED,1,9.8142943433391,1.000000000937e-12,SUZ12 229
SUZ12_094,EED,2,-0.18459535998448473,3.4895200530903816e-5,SUZ12 229
SUZ12_094,EED,3,-4.073476731988183,7.056690997579554e-6,SUZ12 229
SUZ12_095,EED,-1,0.8654727604890305,1.8473267633127456e-5,SUZ12 229
SUZ12_095,EED,0,1.2473358145902698,1.8473267633127456e-5,SUZ12 229
SUZ12_095,EED,1,1.410736085487277,2.552590102391777e-5,SUZ12 229
SUZ12_095,EED,2,0.34462855092300615,8.723800882725943e-6,SUZ12 229
SUZ12_095,EED,3,0.8410536450568086,2.1170100992738653e-5,SUZ12 229
SUZ12_096,EED,-1,0.9208625059645144,5.815867588483967e-6,SUZ12 230.5
SUZ12_096,EED,0,-3.995558260770458,5.815867588483967e-6,SUZ12 230.5
SUZ12_096,EED,1,4.594215897830614,1.000000000937e-12,SUZ12 230.5
SUZ12_096,EED,2,-5.915838856175274,1.74476007654519e-5,SUZ12 230.5
SUZ12_096,EED,3,4.084210476238203,9.99999999657e-13,SUZ12 230.5
SUZ12_097,EED,-1,4.381555813621977,8.508634341305919e-6,SUZ12 231
SUZ12_097,EED,0,1.0653407686235936,8.508634341305919e-6,SUZ12 231
SUZ12_097,EED,1,-4.46341821130899,2.552590102391777e-5,SUZ12 231
SUZ12_097,EED,2,8.558602460954953,9.999999865570001e-13,SUZ12 231
SUZ12_097,EED,3,9.04948319121997,9.99999999657e-13,SUZ12 231
SUZ12_098,EED,-1,0.9409605964120168,1.81665642218963e-5,SUZ12 234.5
SUZ12_098,EED,0,1.4753472636338762,1.81665642218963e-5,SUZ12 234.5
SUZ12_098,EED,1,1.049320707527965,2.1271601019931492e-5,SUZ12 234.5
SUZ12_098,EED,2,0.22424492308486738,2.617140064817786e-5,SUZ12 234.5
SUZ12_098,EED,3,1.549316158623218,7.056690997579554e-6,SUZ12 234.5
SUZ12_099,EED,-1,0.4475664416136422,1.587013325882694e-4,SUZ12 240
SUZ12_099,EED,0,0.6469654719028518,1.587013325882694e-4,SUZ12 240
SUZ12_099,EED,1,1.5933566477529166,5.5306201051821915e-5,SUZ12 240
SUZ12_099,EED,2,-1.0470637856302272,3.9257099572266807e-4,SUZ12 240
SUZ12_099,EED,3,0.7964064627182371,2.8226800990318205e-5,SUZ12 240
SUZ12_100,EED,-1,1.8092335364610586,1.148830092713237e-5,SUZ12 242.5
SUZ12_100,EED,0,1.361032606934965,1.148830092713237e-5,SUZ12 242.5
SUZ12_100,EED,1,0.9407553831704418,1.7017301015945212e-5,SUZ12 242.5
SUZ12_100,EED,2,0.14370604204735982,1.74476007654519e-5,SUZ12 242.5
SUZ12_100,EED,3,4.343239184165374,9.99999999657e-13,SUZ12 242.5
SUZ12_101,EED,-1,-0.5909044976597835,1.989838084987503e-5,SUZ12 244
SUZ12_101,EED,0,1.4976279015423515,1.989838084987503e-5,SUZ12 244
SUZ12_101,EED,1,1.6994112412258737,2.1271601019931492e-5,SUZ12 244
SUZ12_101,EED,2,0.11521301068720946,3.4895200530903816e-5,SUZ12 244
SUZ12_101,EED,3,-3.5873377448924337,3.5283409987897786e-6,SUZ12 244
SUZ12_102,EED,-1,-0.7114766618953948,1.2664414260062297e-5,SUZ12 256
SUZ12_102,EED,0,1.4141327649903335,1.2664414260062297e-5,SUZ12 256
SUZ12_102,EED,1,1.4965496538360046,1.7017301015945212e-5,SUZ12 256
SUZ12_102,EED,2,0.15933731055262368,1.74476007654519e-5,SUZ12 256
SUZ12_102,EED,3,-3.790316950074813,3.5283409987897786e-6,SUZ12 256
SUZ12_103,EED,-1,3.688642234957641,1.3939081011555491e-5,SUZ12 258
SUZ12_103,EED,0,1.3605244538217147,1.3939081011555491e-5,SUZ12 258
SUZ12_103,EED,1,0.3293114798511394,3.8288901035876705e-5,SUZ12 258
SUZ12_103,EED,2,9.08898659878671,9.999999865570001e-13,SUZ12 258
SUZ12_103,EED,3,1.6476286262350743,3.5283409987897786e-6,SUZ12 258
SUZ12_104,EED,-1,0.799637036372882,2.868690080876664e-5,SUZ12 262
SUZ12_104,EED,0,1.3182403946801629,2.868690080876664e-5,SUZ12 262
SUZ12_104,EED,1,1.5614869281643102,2.1271601019931492e-5,SUZ12 262
SUZ12_104,EED,2,0.019895394868592597,4.361900041362977e-5,SUZ12 262
SUZ12_104,EED,3,0.817528786085743,2.1170100992738653e-5,SUZ12 262
SUZ12_105,EED,-1,1.079903112479089,1.5258630927654316e-5,SUZ12 266
SUZ12_105,EED,0,1.5041443574662456,1.5258630927654316e-5,SUZ12 266
SUZ12_105,EED,1,1.3074876920060141,2.1271601019931492e-5,SUZ12 266
SUZ12_105,EED,2,0.26833254926556405,1.74476007654519e-5,SUZ12 266
SUZ12_105,EED,3,1.6638890961656885,7.056690997579554e-6,SUZ12 266
SUZ12_106,EED,-1,4.085705261749649,4.0123310022541236e-6,SUZ12 271.5
SUZ12_106,EED,0,2.0439871869056465,4.0123310022541236e-6,SUZ12 271.5
SUZ12_106,EED,1,1.6638621538071594,8.508651007972606e-6,SUZ12 271.5
SUZ12_106,EED,2,9.084883843928173,9.999999865570001e-13,SUZ12 271.5
SUZ12_106,EED,3,1.5083697875136166,3.5283409987897786e-6,SUZ12 271.5
SUZ12_107,EED,-1,3.7454260242440705,8.580367632890385e-6,SUZ12 273
SUZ12_107,EED,0,1.5063683534410364,8.580367632890385e-6,SUZ12 273
SUZ12_107,EED,1,1.2743820913554231,1.7017301015945212e-5,SUZ12 273
SUZ12_107,EED,2,0.35823177106792997,8.723800882725943e-6,SUZ12 273
SUZ12_107,EED,3,9.603664210308859,9.99999999657e-13,SUZ12 273
SUZ12_108,EED,-1,1.0187972330839008,2.4387700973508065e-5,SUZ12 282
SUZ12_108,EED,0,1.3773643347844098,2.4387700973508065e-5,SUZ12 282
